chapterid;course;year;part;title;parttitle
11;numwis-bur;2006;0;Hoofdstuk II: Het oplossen van niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
12;numwis-bur;2006;0;Hoofdstuk III: Stelsel niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
13;numwis-bur;2006;0;Hoofdstuk IV: Het iteratief oplossen van stelsels lineaire vergelijkingen;Deel II: Iteratieve Methodes
14;numwis-bur;2006;0;Hoofdstuk V: Veeltermvergelijkingen;Deel II: Iteratieve Methodes
15;numwis-bur;2006;0;Hoofdstuk VI: Het berekenen van eigenwaarden;Deel II: Iteratieve Methodes
16;numwis-bur;2006;0;Hoofdstuk VII: Optimisatie van een functie in ??n veranderlijke;Deel II: Iteratieve Methodes
17;numwis-bur;2006;0;Hoofdstuk VIII: Optimisatie in meerdere veranderlijken;Deel II: Iteratieve Methodes
18;numwis-bur;2006;0;Vragen over de oefeningen;Deel II: Iteratieve Methodes
1;numwis-ind;2006;1;Deel I: Directe Methodes;Deel I: Directe Methodes
2;numwis-ind;2006;0;Hoofdstuk I: Inleiding;Deel I: Directe Methodes
3;numwis-ind;2006;0;Hoofdstuk II: Foutenanalyse;Deel I: Directe Methodes
4;numwis-ind;2006;0;Hoofdstuk III: Stelsels lineaire vergelijkingen;Deel I: Directe Methodes
5;numwis-ind;2006;0;Hoofdstuk IV: Veelterminterpolatie;Deel I: Directe Methodes
6;numwis-ind;2006;0;Hoofdstuk V: Numerieke differentiatie;Deel I: Directe Methodes
7;numwis-ind;2006;0;Hoofdstuk VI: Numerieke integratie;Deel I: Directe Methodes
8;numwis-ind;2006;1;Deel II: Iteratieve Methodes;Deel II: Iteratieve Methodes
9;numwis-ind;2006;0;Hoofdstuk I: Inleiding;Deel II: Iteratieve Methodes
10;numwis-ind;2006;0;Hoofdstuk II: Het oplossen van niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
11;numwis-ind;2006;0;Hoofdstuk III: Stelsels niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
12;numwis-ind;2006;0;Hoofdstuk IV: Het iteratief oplossen van stelsels niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
13;numwis-ind;2006;0;Hoofdstuk V: Veeltermvergelijkingen;Deel II: Iteratieve Methodes
14;numwis-ind;2006;0;Hoofdstuk VI: Het berekenen van eigenwaarden;Deel II: Iteratieve Methodes
15;numwis-ind;2006;1;Oefeningen;Oefeningen
16;numwis-ind;2006;0;Vragen over de oefeningen;Oefeningen
1;numwis-wet;2006;1;Deel I: Directe Methodes;Deel I: Directe Methodes
2;numwis-wet;2006;0;Hoofdstuk I: Inleiding;Deel I: Directe Methodes
3;numwis-wet;2006;0;Hoofdstuk II: Foutenanalyse;Deel I: Directe Methodes
4;numwis-wet;2006;0;Hoofdstuk III: Stelsels lineaire vergelijkingen;Deel I: Directe Methodes
5;numwis-wet;2006;0;Hoofdstuk IVa: Veelterminterpolatie;Deel I: Directe Methodes
6;numwis-wet;2006;0;Hoofdstuk IVb: Interpolatie met behulp van splines;Deel I: Directe Methodes
7;numwis-wet;2006;0;Hoofdstuk VI: Numerieke Differentiatie;Deel I: Directe Methodes
8;numwis-wet;2006;1;Deel II: Iteratieve Methodes;Deel II: Iteratieve Methodes
9;numwis-wet;2006;0;Hoofdstuk I: Inleiding;Deel II: Iteratieve Methodes
10;numwis-wet;2006;0;Hoofdstuk II: Het oplossen van niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
11;numwis-wet;2006;0;Hoofdstuk III: Stelsels niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
12;numwis-wet;2006;0;Hoofdstuk IV: Het iteratief oplossen van stelsel niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
13;numwis-wet;2006;0;Hoofdstuk V: Veeltermvergelijkingen;Deel II: Iteratieve Methodes
14;numwis-wet;2006;0;Hoofdstuk VI: Het berekenen van eigenwaarden;Deel II: Iteratieve Methodes
15;numwis-wet;2006;1;Oefeningen;Oefeningen
16;numwis-wet;2006;0;Vragen over de oefeningen;Oefeningen
1;tdalgebra;2006;0;Hoofdstuk 2: Verzamelingen, relaties en functies;
2;tdalgebra;2006;0;Hoofdstuk 3: Mono?den en groepen;
3;tdalgebra;2006;0;Hoofdstuk 4: Ringen en velden;
4;tdalgebra;2006;0;Hoofdstuk 5: Logica;
5;tdalgebra;2006;0;Hoofdstuk 6: Booleaanse algebra;
6;tdalgebra;2006;0;Bijlage A: de CD-speler;
7;tdalgebra;2006;0;Vragen over de oefeningen;
8;tdalgebra;2006;0;Examenvragen;
9;tdalgebra;2006;0;Algemene vragen;
1;thermo;2006;0;Algemene situering;
2;thermo;2006;0;Inleidende begrippen;
3;thermo;2006;0;Eigenschappen van zuivere fluida;
4;thermo;2006;0;De eerste hoofdwet van de thermodynamica;
5;thermo;2006;0;De tweede hoofdwet van de thermodynamica;
6;thermo;2006;0;Thermodynamisch evenwicht;
7;thermo;2006;0;Niet-reagerende complexe systemen;
8;thermo;2006;0;Systemen met veranderlijke samenstelling;
9;thermo;2006;0;Chemische reagerende systemen;
10;thermo;2006;1;Oefeningen;Oefeningen
12;thermo;2006;0;Oefenzitting 1;Oefeningen
13;thermo;2006;0;Oefenzitting 2;Oefeningen
14;thermo;2006;0;Oefenzitting 3;Oefeningen
15;thermo;2006;0;Oefenzitting 4;Oefeningen
16;thermo;2006;0;Oefenzitting 5;Oefeningen
17;thermo;2006;0;Oefenzitting 6;Oefeningen
1;algebra;2007;1;Deel 1: Lineaire algebra en matrixrekenen;Deel 1: Lineaire algebra en matrixrekenen
2;algebra;2007;0;Lineaire vergelijkingen;Deel 1: Lineaire algebra en matrixrekenen
3;algebra;2007;0;Matrixalgebra;Deel 1: Lineaire algebra en matrixrekenen
4;algebra;2007;0;Determinanten;Deel 1: Lineaire algebra en matrixrekenen
5;algebra;2007;0;Vectorruimten;Deel 1: Lineaire algebra en matrixrekenen
6;algebra;2007;0;Eigenwaarden en eigenvectoren;Deel 1: Lineaire algebra en matrixrekenen
7;algebra;2007;0;Orthogonale projectie en kleinste kwadraten;Deel 1: Lineaire algebra en matrixrekenen
8;algebra;2007;0;Symmetrische matrices en kwadratische vormen;Deel 1: Lineaire algebra en matrixrekenen
9;algebra;2007;1;Deel 2: Discrete tijdsystemen;Deel 2: Discrete tijdsystemen
10;algebra;2007;0;Vergelijkingen voor discrete tijdsystemen;Deel 2: Discrete tijdsystemen
11;algebra;2007;0;Differentievergelijkingen en toestandsvergelijkingen in het tijdsdomein;Deel 2: Discrete tijdsystemen
12;algebra;2007;0;Frequentiedomeinanalyse van discrete tijdsystemen;Deel 2: Discrete tijdsystemen
13;algebra;2007;0;Rekenen met blokdiagrammen, simulink voorbeelden;Deel 2: Discrete tijdsystemen
14;algebra;2007;1;Varia;Varia
15;algebra;2007;0;Vragen over de oefeningen van Deel 1;Varia
16;algebra;2007;0;Vragen over de oefeningen van Deel 2;Varia
17;algebra;2007;0;Examenvragen;Varia
18;algebra;2007;0;Algemene vragen;Varia
1;analyse;2007;0;Hoofdstuk 1: Getallen, functies en rijen;
2;analyse;2007;0;Hoofdstuk 2: Limieten en continu&#239;
3;analyse;2007;0;Hoofdstuk 3: Differentieerbaarheid van functies van een veranderlijke;
4;analyse;2007;0;Hoofdstuk 4: Differentieerbaarheid van functies van meer veranderlijken;
5;analyse;2007;0;Hoofdstuk 5: Integratietheorie en integratiemethodes;
6;analyse;2007;0;Hoofdstuk 6: Differentiaalvergelijkingen;
7;analyse;2007;0;Hoofdstuk 7: Oneigenlijke integralen;
8;analyse;2007;0;Hoofdstuk 8: Laplacetransformatie en convolutie;
9;analyse;2007;0;Hoofdstuk 9: Integralen over krommen en oppervlakken;
10;analyse;2007;0;Hoofdstuk 10: Lijnintegralen en oppervlakintegralen;
11;analyse;2007;0;Hoofdstuk 11: Reeksen;
12;analyse;2007;0;Hoofdstuk 12: Extremaalproblemen bij functies van meer veranderlijken;
13;analyse;2007;0;Hoofdstuk 13: Stelsels differentiaalvergelijkingen;
14;analyse;2007;0;Hoofdstuk 14: Oefeningen;
15;analyse;2007;0;Hoofdstuk 15: Maple;
16;analyse;2007;0;Hoofdstuk 16: Allerlei;
1;analyse2;2007;1;I Analytische oplossing van partiele differentiaalvergelijkingen;I Analytische oplossing van partiele differentiaalvergelijkingen
2;analyse2;2007;0;1. Lineaire differentiaalvergelijkingen;I Analytische oplossing van partiele differentiaalvergelijkingen
3;analyse2;2007;0;2. Fourier- en Fourier-Besselreeksen;I Analytische oplossing van partiele differentiaalvergelijkingen
4;analyse2;2007;0;3. Sturm-Liouville problemen;I Analytische oplossing van partiele differentiaalvergelijkingen
5;analyse2;2007;0;4. Tweede orde partiele differentiaalvergelijkingen;I Analytische oplossing van partiele differentiaalvergelijkingen
6;analyse2;2007;1;II Numerieke oplossing van partiele differentiaalvergelijkingen;II Numerieke oplossing van partiele differentiaalvergelijkingen
7;analyse2;2007;0;5. Beginselen van de variatierekening;II Numerieke oplossing van partiele differentiaalvergelijkingen
8;analyse2;2007;0;6. De eindige elementenmethode;II Numerieke oplossing van partiele differentiaalvergelijkingen
9;analyse2;2007;1;III Oefeningen, Maple, allerlei;III Oefeningen, Maple, allerlei
10;analyse2;2007;0;Oefeningen;III Oefeningen, Maple, allerlei
11;analyse2;2007;0;Maple;III Oefeningen, Maple, allerlei
12;analyse2;2007;0;Allerlei;III Oefeningen, Maple, allerlei
1;hwis;2007;1;Lineaire algebra;Lineaire algebra
2;hwis;2007;0;Vectorruimten;Lineaire algebra
3;hwis;2007;0;Matrixrekening;Lineaire algebra
4;hwis;2007;0;Het oplossen van stelsels;Lineaire algebra
5;hwis;2007;0;Eigenwaardeproblemen;Lineaire algebra
6;hwis;2007;0;Euclidische vectorruimte;Lineaire algebra
7;hwis;2007;0;Kwadratische vormen;Lineaire algebra
8;hwis;2007;0;Kleinste-kwadraten-problemen;Lineaire algebra
9;hwis;2007;1;Wiskundige analyse: Limieten, continuiteit, afgeleiden;Wiskundige analyse: Limieten, continuiteit, afgeleiden
10;hwis;2007;0;Functies;Wiskundige analyse: Limieten, continuiteit, afgeleiden
11;hwis;2007;0;Limieten en continuiteit;Wiskundige analyse: Limieten, continuiteit, afgeleiden
12;hwis;2007;0;Differentiaalrekening;Wiskundige analyse: Limieten, continuiteit, afgeleiden
13;hwis;2007;0;Optimisatie;Wiskundige analyse: Limieten, continuiteit, afgeleiden
14;hwis;2007;1;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen
15;hwis;2007;0;Integraalrekening;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen
16;hwis;2007;0;Enkele belangrijke transcendente functies;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen
17;hwis;2007;0;Rijen en reeksen;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen
18;hwis;2007;0;Lineaire differentiaalvergelijkingen;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen
19;hwis;2007;0;Stelsels differentiaalvergelijkingen;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen
20;hwis;2007;1;Oefeningen;Oefeningen
21;hwis;2007;0;Lineaire algebra;Oefeningen
22;hwis;2007;0;Wiskundige analyse;Oefeningen
1;hwis2;2007;1;Analytische methodes;Analytische methodes
2;hwis2;2007;0;Lineaire differentiaalvergelijkingen;Analytische methodes
3;hwis2;2007;0;Niet-lineaire differentiaalvergelijkingen;Analytische methodes
4;hwis2;2007;0;Fourier- en Fourier-Besselreeksen;Analytische methodes
5;hwis2;2007;0;Sturm-Liouville problemen;Analytische methodes
6;hwis2;2007;0;Tweede orde partiele differentiaalvergelijkingen;Analytische methodes
7;hwis2;2007;1;Numerieke methodes;Numerieke methodes
8;hwis2;2007;0;Numerieke oplossing van gewone differentiaalvergelijkingen;Numerieke methodes
9;hwis2;2007;0;Numerieke oplossing van partiele differentiaalvergelijkingen;Numerieke methodes
10;hwis2;2007;1;Oefeningen, Maple, allerlei;Oefeningen, Maple, allerlei
11;hwis2;2007;0;Oefeningen;Oefeningen, Maple, allerlei
12;hwis2;2007;0;Maple;Oefeningen, Maple, allerlei
13;hwis2;2007;0;Allerlei;Oefeningen, Maple, allerlei
1;materiaalk;2007;0;De geschiedenis van de fiets;
2;materiaalk;2007;0;Wielen en spaken: corrosieweerstand;
3;materiaalk;2007;0;Mechanisch gedrag van spaken;
4;materiaalk;2007;0;Microstructuur en kristalstructuur van roestvaste spaken;
5;materiaalk;2007;0;Dislocaties en vervormingsversteviging van roestvaste spaken;
6;materiaalk;2007;0;Uitgloeien van koudvervormde spaken;
7;materiaalk;2007;0;Koolstofstaalspaken: plastische vervorming en vermoeiingsweerstand;
8;materiaalk;2007;0;Legeringen voor solderen en brazeren: fasediagramma's;
9;materiaalk;2007;0;Fasediagramma's voor spaken in koolstofstaal;
10;materiaalk;2007;0;De ketting en de lagers: wrijvingsweerstand en sleet, het harden van staal, keramische lagen;
11;materiaalk;2007;0;Wielvelgen: precipitatiegeharde aluminiumlegeringen;
12;materiaalk;2007;0;Het fietskader;
13;materiaalk;2007;0;Polymeren: banden;
14;materiaalk;2007;0;Composietmaterialen: banden, kaders, wielen;
15;materiaalk;2007;0;De Walkman: magnetsiche opname en weergave;
16;materiaalk;2007;0;Elektronische materialen in de Walkman;
1;mech;2007;0;Vectorrekenen;
2;mech;2007;0;Kinematica;
3;mech;2007;0;Wet van Newton;
4;mech;2007;0;Behoud van impuls;
5;mech;2007;0;Behoud van energie;
6;mech;2007;0;Beweging van voorwerpen;
7;mech;2007;0;Statica;
8;mech;2007;0;Virtuele arbeid;
9;mech;2007;0;Varia;
1;nat;2007;0;Elektrische lading;
2;nat;2007;0;Elektrisch veld;
3;nat;2007;0;De wet van Gauss;
4;nat;2007;0;Elektrische potentiaal;
5;nat;2007;0;Capaciteiten en dielectrica;
6;nat;2007;0;Stromen in materialen;
7;nat;2007;0;Gelijkstroom ketens;
8;nat;2007;0;Het effect van magnetische velden;
9;nat;2007;0;De produktie en eigenschappen van magnetsiche velden;
10;nat;2007;0;De wet van Farraday;
11;nat;2007;0;Magnetisme en materie;
12;nat;2007;0;Inductantie en oscillaties in elektrische ketens;
13;nat;2007;0;Wisselstromen;
14;nat;2007;0;Maxwell vergelijkingen en elektromagnetische golven;
1;numwis-bur;2007;1;Deel I: Directe Methodes;Deel I: Directe Methodes
2;numwis-bur;2007;0;Hoofdstuk I: Inleiding;Deel I: Directe Methodes
3;numwis-bur;2007;0;Hoofdstuk II: Foutenanalyse;Deel I: Directe Methodes
4;numwis-bur;2007;0;Hoofdstuk III: Stelsels lineaire vergelijkingen;Deel I: Directe Methodes
5;numwis-bur;2007;0;Hoofdstuk IV: Veelterminterpolatie;Deel I: Directe Methodes
6;numwis-bur;2007;0;Hoofdstuk V: Numerieke differentiatie;Deel I: Directe Methodes
7;numwis-bur;2007;0;Hoofdstuk VI: Numerieke integratie;Deel I: Directe Methodes
8;numwis-bur;2007;0;Hoofdstuk VII: Differentiaalvergelijkingen;Deel I: Directe Methodes
9;numwis-bur;2007;1;Deel II: Iteratieve Methodes;Deel II: Iteratieve Methodes
10;numwis-bur;2007;0;Hoofdstuk I: Inleiding;Deel II: Iteratieve Methodes
11;numwis-bur;2007;0;Hoofdstuk II: Het oplossen van niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
12;numwis-bur;2007;0;Hoofdstuk III: Stelsel niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
13;numwis-bur;2007;0;Hoofdstuk IV: Het iteratief oplossen van stelsels lineaire vergelijkingen;Deel II: Iteratieve Methodes
14;numwis-bur;2007;0;Hoofdstuk V: Veeltermvergelijkingen;Deel II: Iteratieve Methodes
15;numwis-bur;2007;0;Hoofdstuk VI: Het berekenen van eigenwaarden;Deel II: Iteratieve Methodes
16;numwis-bur;2007;0;Hoofdstuk VII: Optimisatie van een functie in een veranderlijke;Deel II: Iteratieve Methodes
17;numwis-bur;2007;0;Hoofdstuk VIII: Optimisatie in meerdere veranderlijken;Deel II: Iteratieve Methodes
18;numwis-bur;2007;0;Vragen over de oefeningen;Deel II: Iteratieve Methodes
1;numwis-ind;2007;1;Deel I: Directe Methodes;Deel I: Directe Methodes
2;numwis-ind;2007;0;Hoofdstuk I: Inleiding;Deel I: Directe Methodes
3;numwis-ind;2007;0;Hoofdstuk II: Foutenanalyse;Deel I: Directe Methodes
4;numwis-ind;2007;0;Hoofdstuk III: Stelsels lineaire vergelijkingen;Deel I: Directe Methodes
5;numwis-ind;2007;0;Hoofdstuk IV: Veelterminterpolatie;Deel I: Directe Methodes
6;numwis-ind;2007;0;Hoofdstuk V: Numerieke differentiatie;Deel I: Directe Methodes
7;numwis-ind;2007;0;Hoofdstuk VI: Numerieke integratie;Deel I: Directe Methodes
8;numwis-ind;2007;1;Deel II: Iteratieve Methodes;Deel II: Iteratieve Methodes
9;numwis-ind;2007;0;Hoofdstuk I: Inleiding;Deel II: Iteratieve Methodes
10;numwis-ind;2007;0;Hoofdstuk II: Het oplossen van niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
11;numwis-ind;2007;0;Hoofdstuk III: Stelsels niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
12;numwis-ind;2007;0;Hoofdstuk IV: Het iteratief oplossen van stelsels niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
13;numwis-ind;2007;0;Hoofdstuk V: Veeltermvergelijkingen;Deel II: Iteratieve Methodes
14;numwis-ind;2007;0;Hoofdstuk VI: Het berekenen van eigenwaarden;Deel II: Iteratieve Methodes
15;numwis-ind;2007;1;Oefeningen;Oefeningen
16;numwis-ind;2007;0;Vragen over de oefeningen;Oefeningen
1;numwis-wet;2007;1;Deel I: Directe Methodes;Deel I: Directe Methodes
2;numwis-wet;2007;0;Hoofdstuk I: Inleiding;Deel I: Directe Methodes
3;numwis-wet;2007;0;Hoofdstuk II: Foutenanalyse;Deel I: Directe Methodes
4;numwis-wet;2007;0;Hoofdstuk III: Stelsels lineaire vergelijkingen;Deel I: Directe Methodes
5;numwis-wet;2007;0;Hoofdstuk IVa: Veelterminterpolatie;Deel I: Directe Methodes
6;numwis-wet;2007;0;Hoofdstuk IVb: Interpolatie met behulp van splines;Deel I: Directe Methodes
7;numwis-wet;2007;0;Hoofdstuk VI: Numerieke Differentiatie;Deel I: Directe Methodes
8;numwis-wet;2007;1;Deel II: Iteratieve Methodes;Deel II: Iteratieve Methodes
9;numwis-wet;2007;0;Hoofdstuk I: Inleiding;Deel II: Iteratieve Methodes
10;numwis-wet;2007;0;Hoofdstuk II: Het oplossen van niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
11;numwis-wet;2007;0;Hoofdstuk III: Stelsels niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
12;numwis-wet;2007;0;Hoofdstuk IV: Het iteratief oplossen van stelsel niet-lineaire vergelijkingen;Deel II: Iteratieve Methodes
13;numwis-wet;2007;0;Hoofdstuk V: Veeltermvergelijkingen;Deel II: Iteratieve Methodes
14;numwis-wet;2007;0;Hoofdstuk VI: Het berekenen van eigenwaarden;Deel II: Iteratieve Methodes
15;numwis-wet;2007;1;Oefeningen;Oefeningen
16;numwis-wet;2007;0;Vragen over de oefeningen;Oefeningen
1;ontw;2007;0;Inkompaviljoen;
2;ontw;2007;0;Meeting Point;
3;ontw;2007;0;Woning;
4;ontw;2007;0;Organisatie ontwerpatelier;
1;tdalgebra;2007;0;Hoofdstuk 2: Verzamelingen, relaties en functies;
2;tdalgebra;2007;0;Hoofdstuk 3: Mono???den en groepen;
3;tdalgebra;2007;0;Hoofdstuk 4: Ringen en velden;
4;tdalgebra;2007;0;Hoofdstuk 5: Logica;
5;tdalgebra;2007;0;Hoofdstuk 6: Booleaanse algebra;
6;tdalgebra;2007;0;Bijlage A: de CD-speler;
7;tdalgebra;2007;0;Vragen over de oefeningen;
8;tdalgebra;2007;0;Examenvragen;
9;tdalgebra;2007;0;Algemene vragen;
1;thermo;2007;0;Algemene situering;
2;thermo;2007;0;Inleidende begrippen;
3;thermo;2007;0;Eigenschappen van zuivere fluida;
4;thermo;2007;0;De eerste hoofdwet van de thermodynamica;
5;thermo;2007;0;De tweede hoofdwet van de thermodynamica;
6;thermo;2007;0;Thermodynamisch evenwicht;
7;thermo;2007;0;Niet-reagerende complexe systemen;
8;thermo;2007;0;Systemen met veranderlijke samenstelling;
9;thermo;2007;0;Chemische reagerende systemen;
10;thermo;2007;1;Oefeningen;Oefeningen
11;thermo;2007;0;Oefenzitting 1;Oefeningen
12;thermo;2007;0;Oefenzitting 2;Oefeningen
13;thermo;2007;0;Oefenzitting 3;Oefeningen
14;thermo;2007;0;Oefenzitting 4;Oefeningen
15;thermo;2007;0;Oefenzitting 5;Oefeningen
16;thermo;2007;0;Oefenzitting 6;Oefeningen
1;algebra;2008;1;Deel 1: Lineaire algebra en matrixrekenen;Deel 1: Lineaire algebra en matrixrekenen
2;algebra;2008;0;Lineaire vergelijkingen;Deel 1: Lineaire algebra en matrixrekenen
3;algebra;2008;0;Matrixalgebra;Deel 1: Lineaire algebra en matrixrekenen
4;algebra;2008;0;Determinanten;Deel 1: Lineaire algebra en matrixrekenen
5;algebra;2008;0;Vectorruimten;Deel 1: Lineaire algebra en matrixrekenen
6;algebra;2008;0;Eigenwaarden en eigenvectoren;Deel 1: Lineaire algebra en matrixrekenen
7;algebra;2008;0;Orthogonale projectie en kleinste kwadraten;Deel 1: Lineaire algebra en matrixrekenen
8;algebra;2008;0;Symmetrische matrices en kwadratische vormen;Deel 1: Lineaire algebra en matrixrekenen
9;algebra;2008;1;Deel 2: Discrete tijdsystemen;Deel 2: Discrete tijdsystemen
10;algebra;2008;0;Vergelijkingen voor discrete tijdsystemen;Deel 2: Discrete tijdsystemen
11;algebra;2008;0;Differentievergelijkingen en toestandsvergelijkingen in het tijdsdomein;Deel 2: Discrete tijdsystemen
12;algebra;2008;0;Frequentiedomeinanalyse van discrete tijdsystemen;Deel 2: Discrete tijdsystemen
13;algebra;2008;0;Rekenen met blokdiagrammen, simulink voorbeelden;Deel 2: Discrete tijdsystemen
14;algebra;2008;1;Varia;Varia
15;algebra;2008;0;Vragen over de oefeningen van Deel 1;Varia
16;algebra;2008;0;Vragen over de oefeningen van Deel 2;Varia
17;algebra;2008;0;Examenvragen;Varia
18;algebra;2008;0;Algemene vragen;Varia
1;analyse;2008;0;Hoofdstuk 1: Getallen, functies en rijen;
2;analyse;2008;0;Hoofdstuk 2: Limieten en continuiteit;
3;analyse;2008;0;Hoofdstuk 3: Differentieerbaarheid van functies van een veranderlijke;
4;analyse;2008;0;Hoofdstuk 4: Differentieerbaarheid van functies van meer veranderlijken;
5;analyse;2008;0;Hoofdstuk 5: Integratietheorie en integratiemethodes;
6;analyse;2008;0;Hoofdstuk 6: Differentiaalvergelijkingen;
7;analyse;2008;0;Hoofdstuk 7: Oneigenlijke integralen;
8;analyse;2008;0;Hoofdstuk 8: De Laplacetransformatie;
9;analyse;2008;0;Hoofdstuk 9: Integralen over krommen en oppervlakken;
10;analyse;2008;0;Hoofdstuk 10: Vectorvelden, lijnintegralen en oppervlakintegralen;
11;analyse;2008;0;Hoofdstuk 11: Reeksen;
12;analyse;2008;0;Hoofdstuk 12: Extremaalproblemen bij functies van meer veranderlijken;
13;analyse;2008;0;Hoofdstuk 13: Stelsels differentiaalvergelijkingen;
14;analyse;2008;0;Oefeningen;
15;analyse;2008;0;Maple;
16;analyse;2008;0;Allerlei;
1;analyse2;2008;1;I Analytische oplossing van partiele differentiaalvergelijkingen;I Analytische oplossing van partiele differentiaalvergelijkingen
2;analyse2;2008;0;1. Lineaire differentiaalvergelijkingen;I Analytische oplossing van partiele differentiaalvergelijkingen
3;analyse2;2008;0;2. Fourier- en Fourier-Besselreeksen;I Analytische oplossing van partiele differentiaalvergelijkingen
4;analyse2;2008;0;3. Sturm-Liouville problemen;I Analytische oplossing van partiele differentiaalvergelijkingen
5;analyse2;2008;0;4. Tweede orde partiele differentiaalvergelijkingen;I Analytische oplossing van partiele differentiaalvergelijkingen
6;analyse2;2008;1;II Numerieke oplossing van partiele differentiaalvergelijkingen;II Numerieke oplossing van partiele differentiaalvergelijkingen
7;analyse2;2008;0;5. Beginselen van de variatierekening;II Numerieke oplossing van partiele differentiaalvergelijkingen
8;analyse2;2008;0;6. De eindige elementenmethode;II Numerieke oplossing van partiele differentiaalvergelijkingen
9;analyse2;2008;1;III Oefeningen, Maple, allerlei;III Oefeningen, Maple, allerlei
10;analyse2;2008;0;Oefeningen;III Oefeningen, Maple, allerlei
11;analyse2;2008;0;Maple;III Oefeningen, Maple, allerlei
12;analyse2;2008;0;Allerlei;III Oefeningen, Maple, allerlei
1;hwis;2008;1;LINEAIRE ALGEBRA;LINEAIRE ALGEBRA
2;hwis;2008;0;1. Vectorruimten;LINEAIRE ALGEBRA
3;hwis;2008;0;2. Matrixrekening;LINEAIRE ALGEBRA
4;hwis;2008;0;3. Het oplossen van stelsels;LINEAIRE ALGEBRA
5;hwis;2008;0;4. Eigenwaardeproblemen;LINEAIRE ALGEBRA
6;hwis;2008;0;5. Euclidische vectorruimte;LINEAIRE ALGEBRA
7;hwis;2008;0;6. Kwadratische vormen;LINEAIRE ALGEBRA
8;hwis;2008;0;7. Kleinste-kwadraten-problemen;LINEAIRE ALGEBRA
9;hwis;2008;1;WSKUNDIGE ANALYSE: Limieten, continuiteit, afgeleiden;WSKUNDIGE ANALYSE: Limieten, continuiteit, afgeleiden
10;hwis;2008;0;1. Functies;WSKUNDIGE ANALYSE: Limieten, continuiteit, afgeleiden
11;hwis;2008;0;2. Limieten en continuiteit;WSKUNDIGE ANALYSE: Limieten, continuiteit, afgeleiden
12;hwis;2008;0;3. Differentiaalrekening;WSKUNDIGE ANALYSE: Limieten, continuiteit, afgeleiden
13;hwis;2008;0;4. Optimisatie;WSKUNDIGE ANALYSE: Limieten, continuiteit, afgeleiden
14;hwis;2008;1;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
15;hwis;2008;0;1. Integraalrekening;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
16;hwis;2008;0;2. Enkele belangrijke transcendente functies;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
17;hwis;2008;0;3. Rijen en reeksen;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
18;hwis;2008;0;4. Lineaire differentiaalvergelijkingen;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
19;hwis;2008;0;5. Stelsels differentiaalvergelijkingen;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
20;hwis;2008;1;OEFENINGEN;OEFENINGEN
21;hwis;2008;0;1. Lineaire algebra;OEFENINGEN
22;hwis;2008;0;2. Wiskundige analyse;OEFENINGEN
1;hwis2;2008;1;Analytische methodes;Analytische methodes
2;hwis2;2008;0;Lineaire differentiaalvergelijkingen;Analytische methodes
3;hwis2;2008;0;Niet-lineaire differentiaalvergelijkingen;Analytische methodes
4;hwis2;2008;0;Fourier- en Fourier-Besselreeksen;Analytische methodes
5;hwis2;2008;0;Sturm-Liouville problemen;Analytische methodes
6;hwis2;2008;0;Tweede orde partiele differentiaalvergelijkingen;Analytische methodes
7;hwis2;2008;1;Numerieke methodes;Numerieke methodes
8;hwis2;2008;0;Numerieke oplossing van gewone differentiaalvergelijkingen;Numerieke methodes
